day2024,temp_warming,temp_warming_noise,temp_warming_noise_extreme,temp_warming_noise_extreme_inertia,temp_warming_noise_extreme_inertia_currents
346,8.56741,8.67404,8.67404,8.99817,9.03589
347,8.53401,8.58024,8.58024,8.91375,8.82945
348,8.50214,8.36724,8.36724,8.72205,8.59189
349,8.47173,8.71238,8.71238,9.03268,9.04217
350,8.44274,8.32603,8.32603,8.68496,8.61664
351,8.41509,8.63866,8.63866,8.96633,8.93222
352,8.38873,7.71728,7.71728,8.13709,8.03574
353,8.36361,8.26230,5.36374,6.01890,6.12217
354,8.33965,8.28544,6.37629,6.93020,6.79380
355,8.31680,8.27399,9.83455,10.04263,10.16442
356,8.29501,8.34769,8.34769,8.70445,8.85064
357,8.27420,8.02678,8.02678,8.41564,8.39616
358,8.25434,7.77630,7.77630,8.19020,8.05035
359,8.23535,8.50783,8.50783,8.84859,8.82166
360,8.21719,8.35811,8.35811,8.71383,8.73856
361,8.19979,7.89763,7.89763,8.29940,8.34405
362,8.18310,7.67889,7.67889,8.10254,8.08937
363,8.16708,7.34335,7.34335,7.80055,7.81765
364,8.15165,8.14427,8.14427,8.52137,8.66219
365,8.13678,8.66856,8.66856,8.99324,9.04661
