day2024,temp_warming,temp_warming_noise,temp_warming_noise_extreme,temp_warming_noise_extreme_inertia,temp_warming_noise_extreme_inertia_currents
354,8.27305,7.96092,7.96092,8.30889,8.11614
355,8.25020,8.35272,8.35272,8.66150,8.50405
356,8.22841,7.89398,7.89398,8.24864,8.32401
357,8.20760,8.05239,8.05239,8.39121,8.31233
358,8.18774,7.85232,7.85232,8.21114,8.31511
359,8.16875,7.90325,7.90325,8.25698,8.07820
360,8.15059,8.16304,9.41173,9.61461,9.44421
361,8.13319,7.39164,9.76948,9.93659,10.07705
362,8.11650,7.59027,6.34007,6.85012,6.84726
363,8.10048,8.08257,8.08257,8.41837,8.39487
364,8.08505,8.45894,8.45894,8.75710,8.88293
365,8.07018,7.52032,7.52032,7.91234,7.88550
